"1789-Washington" "1793-Washington" "1797-Adams" "1801-Jefferson" "1805-Jefferson" "1809-Madison" "1813-Madison" "1817-Monroe" "1821-Monroe" "1825-Adams" "1829-Jackson" "1833-Jackson" "1837-VanBuren" "1841-Harrison" "1845-Polk" "1849-Taylor" "1853-Pierce" "1857-Buchanan" "1861-Lincoln" "1865-Lincoln" "1869-Grant" "1873-Grant" "1877-Hayes" "1881-Garfield" "1885-Cleveland" "1889-Harrison" "1893-Cleveland" "1897-McKinley" "1901-McKinley" "1905-Roosevelt" "1909-Taft" "1913-Wilson" "1917-Wilson" "1921-Harding" "1925-Coolidge" "1929-Hoover" "1933-Roosevelt" "1937-Roosevelt" "1941-Roosevelt" "1945-Roosevelt" "1949-Truman" "1953-Eisenhower" "1957-Eisenhower" "1961-Kennedy" "1965-Johnson" "1969-Nixon" "1973-Nixon" "1977-Carter" "1981-Reagan" "1985-Reagan" "1989-Bush" "1993-Clinton" "1997-Clinton" "2001-Bush" "2005-Bush" "2009-Obama" "2013-Obama" "2017-Trump" "2021-Biden" "2025-Trump"
"view" 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"equal" 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"polici" 1 0 1 0 1 1 1 4 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"union" 2 1 1 4 2 3 2 2 4 3 1 3 10 12 3 3 5 1 2 0 0 0 1 1 2 2 5 3 1 2 0 0 1 7 2 3 2 1 0 1 1 1 1 0 0 1 3 2 0 1 0 1 0 1 3 2 0 1 0 3
"advantag" 2 1 0 5 8 0 0 0 9 3 2 3 6 0 4 0 0 1 0 0 0 0 4 0 2 0 1 1 0 1 2 0 2 0 1 0 2 0 0 2 1 2 0 4 4 2 1 0 3 3 2 5 7 1 3 1 3 1 5 1
"heaven" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"right" 1 0 3 1 0 0 1 0 0 1 0 0 1 0 0 0 0 2 3 1 0 0 0 2 1 0 0 0 0 0 1 1 0 2 3 2 1 1 2 0 0 1 0 2 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0
"experi" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"american" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"decid" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"light" 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"opportun" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"requir" 3 0 0 1 0 1 0 1 1 0 2 0 2 3 6 3 0 0 1 1 2 0 2 0 2 3 0 4 3 2 2 1 0 1 1 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 2 2 2 1 0 3 5 0 2 0
"pecuniari" 1 0 0 4 1 1 0 0 1 1 0 0 2 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"fellow-citizen" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"senat" 1 0 0 0 1 1 0 1 0 0 0 0 1 4 0 0 1 1 0 0 0 0 3 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
"among" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vicissitud" 1 0 1 1 0 0 0 0 2 0 0 0 3 6 3 0 2 2 2 0 0 0 1 0 0 1 0 0 2 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
"incid" 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 1 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0
"life" 2 0 0 0 0 0 1 0 0 0 1 1 0 3 0 1 0 1 0 0 1 2 0 1 3 0 0 1 0 0 0 0 0 2 2 2 0 0 0 0 1 0 3 1 1 5 4 1 3 0 2 0 0 3 0 0 0 2 0 0
"fill" 1 0 2 0 0 1 0 0 0 2 1 1 2 3 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"greater" 1 0 0 0 0 0 1 1 1 2 0 0 0 2 1 1 1 1 2 0 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
"anxieti" 2 0 0 0 0 1 1 0 1 0 0 2 2 0 1 0 2 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"notif" 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 2 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"transmit" 6 0 6 4 15 6 3 8 5 9 8 3 4 11 8 3 6 9 2 2 5 1 11 2 11 17 8 13 6 0 1 0 0 2 5 10 4 2 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 4 2 1 0 1 1 2
"receiv" 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0
"14th" 2 0 1 1 1 1 1 2 0 2 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"month" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hear" 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vener" 2 0 3 4 2 0 0 2 1 8 0 1 3 6 1 0 0 0 1 1 0 3 2 2 0 3 0 0 1 0 1 2 1 0 2 3 4 2 3 0 4 2 0 4 1 5 0 2 2 2 4 1 1 0 2 0 0 4 3 3
"chosen" 2 1 0 0 0 0 0 1 0 0 1 1 0 0 3 0 1 1 2 0 0 0 1 0 2 2 1 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"fondest" 1 1 0 0 4 0 0 1 3 0 1 1 1 12 3 0 5 2 4 0 0 2 2 1 1 2 0 0 4 2 2 0 0 0 2 1 3 0 2 0 0 2 1 0 0 0 5 0 5 2 3 2 0 2 5 1 6 0 3 2
"predilect" 1 0 0 0 0 1 0 1 1 2 0 1 1 1 2 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"flatter" 2 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"decis" 1 0 0 0 0 1 0 1 1 0 0 1 0 2 2 0 0 0 1 1 1 0 0 1 1 1 0 1 1 0 1 0 0 0 1 2 0 0 0 1 1 2 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
"asylum" 2 0 1 2 1 0 0 0 1 0 1 0 2 2 1 0 0 1 2 0 2 2 1 0 1 1 5 1 0 0 3 0 1 1 2 1 1 0 0 0 1 4 3 0 0 0 1 1 0 0 1 0 0 0 3 1 3 1 0 1
"year" 1 0 3 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 3 1 0 0 0 1 0 0 0 0 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
"dear" 2 1 0 0 0 0 0 0 0 0 0 1 1 16 2 3 1 1 2 0 1 0 4 0 1 4 0 6 1 0 1 1 0 1 1 0 1 2 1 1 1 0 1 4 0 3 1 3 6 3 7 3 1 3 4 1 2 5 7 10
"addit" 1 0 0 1 1 2 0 0 0 2 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"habit" 4 0 24 4 6 10 7 18 14 21 6 2 10 9 13 3 18 12 10 4 9 6 12 20 7 14 8 7 12 9 13 7 14 18 21 23 15 12 17 1 27 11 18 8 13 9 15 15 12 11 12 5 15 14 13 15 9 13 16 23
"inclin" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frequent" 1 0 0 0 1 2 0 3 4 0 2 0 1 4 2 1 2 1 0 1 1 1 2 3 2 1 3 1 0 0 3 0 1 1 0 1 0 3 0 0 5 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0
"interrupt" 1 0 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"health" 2 0 4 0 3 1 2 0 2 5 1 0 4 2 4 0 4 2 2 0 0 1 2 0 1 0 2 0 1 0 0 4 0 7 9 6 1 2 6 1 6 2 2 4 0 2 2 6 1 9 0 0 5 2 6 1 1 0 0 2
"gradual" 1 0 0 1 0 0 0 1 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wast" 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"commit" 6 1 13 8 10 1 2 10 15 3 4 4 11 34 13 4 9 15 13 3 5 2 6 7 4 12 4 11 3 0 18 3 2 10 8 6 8 1 2 1 1 4 15 3 1 0 2 1 1 2 2 0 4 0 3 3 4 0 5 0
"time" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"magnitud" 3 0 4 3 3 2 0 3 1 3 2 4 1 20 4 1 2 3 1 0 0 0 0 5 1 1 0 1 6 0 1 2 1 4 3 2 0 1 1 0 5 1 0 1 6 0 0 2 3 1 1 1 2 1 15 2 5 0 2 1
"difficulti" 3 0 5 5 2 2 0 7 2 2 0 4 6 1 10 0 2 3 0 0 1 0 2 0 1 2 0 1 1 1 1 0 0 2 0 2 1 2 0 0 1 0 0 0 1 0 0 0 2 0 0 1 1 0 0 1 4 0 0 0
"wisest" 4 1 20 2 0 1 3 15 11 7 4 9 20 38 16 3 6 13 20 0 2 7 9 21 18 29 22 25 12 6 7 2 8 12 16 18 8 11 9 2 21 18 15 2 9 15 6 7 9 17 7 12 11 1 7 8 11 10 9 8
"experienc" 4 1 3 2 1 3 5 13 16 2 1 4 3 12 13 2 3 8 5 0 3 0 8 9 2 0 2 12 9 0 6 0 4 2 2 2 2 5 3 0 10 4 2 4 0 2 0 2 2 2 3 0 0 3 7 2 2 4 4 8
"distrust" 2 0 12 3 12 5 5 29 27 8 4 9 11 41 42 3 11 27 27 0 4 4 12 16 4 26 3 12 9 0 17 0 2 2 5 7 4 5 4 0 7 1 0 3 0 1 0 1 5 4 3 0 0 0 5 2 2 2 2 11
"scrutini" 9 1 20 14 3 0 3 22 16 22 8 15 18 51 48 8 10 15 19 1 4 5 17 21 16 11 15 24 15 2 28 9 2 14 16 24 4 16 5 0 5 3 0 1 0 5 10 4 19 18 5 4 10 4 6 4 4 4 0 11
"overwhelm" 1 0 3 0 1 1 1 2 1 3 0 1 17 10 11 1 3 3 4 0 0 0 1 2 1 4 4 5 2 0 2 0 0 0 1 4 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 1
"despond" 1 0 1 1 0 2 0 5 2 0 1 0 1 4 1 1 1 0 1 0 0 0 2 0 0 0 0 2 2 1 1 1 2 3 1 1 3 2 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
"inherit" 1 0 0 0 0 1 1 5 8 4 0 1 1 5 2 1 2 1 6 1 0 1 4 2 0 4 4 5 6 1 2 3 9 3 1 9 1 6 2 1 2 6 5 0 3 1 1 1 0 1 2 1 0 4 1 2 2 0 1 3
"inferior" 1 0 1 1 4 0 0 1 3 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"endow" 1 0 0 1 0 0 1 2 2 1 1 0 1 11 3 1 0 1 2 0 0 0 1 1 0 1 1 0 0 0 2 3 0 0 3 7 2 3 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"unpract" 1 0 1 0 0 0 1 0 1 0 0 0 1 3 1 1 0 0 0 0 0 0 2 4 2 0 0 3 2 0 3 0 0 0 1 2 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"civil" 2 0 2 1 1 3 4 4 2 3 0 2 4 2 3 0 1 2 2 0 0 0 0 1 0 1 0 0 2 3 2 2 1 2 7 1 1 1 1 1 2 0 1 2 1 0 0 1 1 0 1 0 0 0 2 2 0 2 0 4
"conscious" 1 1 0 1 1 1 0 1 0 2 1 0 1 1 0 1 0 0 0 0 0 0 0 1 2 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"defici" 1 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"conflict" 1 0 0 2 2 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emot" 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"aver" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"faith" 3 0 5 2 1 0 0 21 29 9 1 3 8 24 7 2 8 11 6 1 2 5 9 12 2 14 2 18 5 7 9 14 4 6 16 4 5 4 2 1 5 3 5 1 7 7 12 2 5 7 10 2 6 3 4 3 3 6 5 11
"studi" 1 0 3 2 2 4 2 1 3 3 1 0 5 11 5 1 2 0 7 0 0 0 2 10 0 0 0 3 4 0 2 0 0 1 0 1 2 0 0 0 1 0 1 0 0 0 0 0 1 2 0 1 0 2 1 0 1 0 0 0
"collect" 2 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 1 2 3 2 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1
"appreci" 3 0 6 5 4 1 1 1 5 0 3 3 2 5 2 1 5 2 4 0 2 4 3 4 4 5 3 2 2 3 3 3 1 5 2 2 4 8 0 0 2 4 2 3 0 5 1 2 1 1 9 0 2 3 4 3 0 3 5 0
"task" 2 0 0 0 0 1 1 0 0 0 0 0 1 3 0 1 4 0 1 0 0 1 2 0 1 0 1 0 2 1 2 0 0 3 1 0 2 0 0 0 1 1 0 2 0 1 0 0 2 1 0 0 0 0 0 1 0 0 1 0
"much" 1 1 2 1 1 1 0 2 1 0 1 4 2 4 1 0 4 3 4 0 2 0 2 1 0 1 1 1 0 1 1 0 0 7 4 5 0 0 1 0 1 2 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 1
"sway" 2 0 1 0 1 1 1 2 0 4 1 0 4 0 1 0 2 0 3 0 1 0 4 0 0 0 2 2 0 0 1 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
"grate" 3 0 1 1 2 0 2 7 3 1 0 0 2 3 2 1 2 2 2 2 1 2 1 1 1 4 2 1 3 1 1 0 1 2 3 0 1 0 1 0 0 1 4 0 0 0 1 0 1 1 1 3 3 1 0 7 0 0 0 0
"remembr" 1 0 1 0 2 1 0 0 1 0 0 0 1 1 2 1 1 3 0 0 1 0 1 0 2 5 0 4 0 2 5 1 0 0 2 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
"affection" 1 0 0 0 0 0 1 1 5 1 1 0 0 6 1 1 1 1 6 0 0 2 1 1 0 1 0 3 0 0 1 1 0 0 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"sensibl" 1 0 1 0 0 1 0 0 0 2 0 0 0 3 2 0 2 0 0 0 0 0 1 0 1 0 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0
"transcend" 1 0 1 1 1 1 0 0 1 2 1 0 0 3 1 1 3 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"proof" 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thenc" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"littl" 1 0 1 0 2 0 2 3 4 0 0 1 6 2 1 2 1 2 1 0 0 1 1 1 0 1 1 0 0 0 1 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0
"incapac" 1 0 0 1 3 0 0 0 0 1 0 0 1 3 2 0 3 0 0 0 0 1 3 0 2 1 2 1 0 3 1 1 2 1 3 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0
"disinclin" 1 0 4 3 1 0 0 3 1 3 1 0 3 8 3 0 1 2 0 2 1 0 2 1 1 6 3 2 1 4 6 11 3 1 2 5 2 8 5 4 6 7 5 1 2 1 0 0 2 3 4 1 0 0 2 4 3 2 0 1
"weighti" 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0 2 0 2 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 0 0 1 1 0
"untri" 2 0 0 3 2 2 1 2 1 2 1 1 0 3 1 1 4 0 0 0 0 1 1 0 1 1 1 2 0 0 1 0 0 1 4 12 1 2 1 0 4 0 0 0 1 1 0 0 0 0 1 0 2 1 3 2 2 0 0 0
"error" 2 0 1 1 2 0 1 1 1 1 1 1 4 19 3 1 1 2 0 0 0 0 1 0 0 2 2 1 0 1 1 1 0 0 0 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 4 4 1 1 0 0 0
"palliat" 1 0 3 0 2 1 1 3 3 2 2 1 1 6 7 0 1 4 1 0 0 0 0 2 1 3 2 0 2 0 0 0 1 2 11 3 0 0 1 0 0 0 1 0 0 0 0 0 2 2 0 1 0 1 3 0 1 0 0 1
"motiv" 2 0 0 0 0 0 0 2 1 0 1 0 0 4 3 0 0 0 2 2 1 1 1 0 0 1 2 1 0 0 1 0 1 1 1 1 0 0 3 2 0 2 0 0 1 0 1 1 0 0 3 0 3 2 0 0 0 0 0 1
"mislead" 1 1 0 0 0 1 2 2 1 1 0 0 0 4 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0
"consequ" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"partial" 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 0 4 0 4 0 1 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"origin" 1 0 0 0 3 0 1 10 7 1 3 3 1 8 3 1 5 7 0 0 1 1 9 3 0 0 2 5 2 2 12 0 1 1 5 3 3 0 0 1 0 0 0 0 1 1 2 0 1 1 1 0 1 2 0 0 0 1 1 3
"obedi" 1 0 0 2 0 0 0 2 1 2 0 1 2 1 1 0 2 0 1 0 0 1 4 0 0 1 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 2 2 0 0 1 0 0 0 1
"repair" 1 0 0 0 0 0 0 2 1 1 1 0 0 3 3 0 1 3 0 0 1 1 2 2 1 1 1 0 1 0 3 0 0 0 0 2 3 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"improp" 2 0 3 0 0 1 0 2 5 1 2 1 4 8 11 0 2 1 0 0 0 0 2 2 1 1 1 5 0 0 2 4 0 3 4 11 1 1 0 0 0 0 0 0 0 0 4 1 3 4 1 0 0 0 0 1 0 1 1 3
"omit" 2 0 1 0 1 1 0 0 0 2 0 0 2 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"act" 3 0 1 0 0 1 0 0 0 2 0 0 1 2 0 0 1 0 2 0 0 0 1 0 0 1 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fervent" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"almighti" 1 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"univers" 1 0 1 1 0 1 0 4 6 1 0 1 2 8 6 1 2 3 3 0 1 1 1 2 0 5 0 1 1 0 3 3 2 0 5 8 2 3 2 1 1 0 0 1 0 1 0 0 3 2 1 1 0 5 1 3 1 5 3 7
"council" 1 0 0 0 0 0 0 0 2 0 0 0 1 3 2 1 0 0 0 0 0 0 2 0 1 1 0 0 0 0 1 0 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"aid" 2 0 0 0 0 0 0 3 1 0 0 2 3 2 2 0 0 1 1 0 0 0 0 2 0 10 0 1 0 0 3 0 1 0 0 3 0 1 0 1 0 2 0 0 0 1 2 0 0 1 1 3 3 4 1 0 0 0 0 2
"suppli" 1 0 1 1 2 1 0 2 2 3 1 1 6 7 0 0 1 2 0 1 0 0 2 0 2 2 3 1 3 0 3 0 0 0 8 0 0 0 0 1 1 1 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0
"defect" 1 0 0 0 0 0 0 0 1 0 0 0 1 2 1 0 2 3 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"benedict" 1 0 1 0 1 1 2 1 1 0 1 0 0 6 7 0 0 4 2 0 0 0 1 1 1 2 0 2 0 1 2 5 2 3 7 2 2 2 0 0 2 6 2 0 2 1 0 1 5 0 8 1 1 1 3 2 5 1 1 1
"consecr" 3 0 3 0 1 1 0 1 4 2 1 0 4 3 1 1 0 0 1 0 0 1 3 3 1 6 1 2 5 0 2 0 0 5 2 4 1 2 1 0 3 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 3
"institut" 2 0 3 2 2 2 4 3 7 1 1 3 5 9 4 1 3 4 3 2 5 3 1 3 0 7 1 4 6 1 6 5 1 2 4 1 3 3 2 0 2 0 5 0 5 2 0 0 0 0 0 0 0 1 2 2 1 0 1 1
